date,temperature_mean,temperature_max,temperature_min,rainfall,district
2020-12-19,24.44,30.29,20.41,3.53,Neno
2020-12-20,23.87,28.03,20.23,3.12,Neno
2020-12-21,23.45,27.12,20.35,0.83,Neno
2020-12-22,24.02,29.45,18.75,0.28,Neno
2020-12-23,25.59,31.37,19.6,0.32,Neno
2020-12-24,26.7,32.06,20.94,0.29,Neno
2020-12-25,26.54,32.22,21.52,0.71,Neno
2020-12-26,24.17,28.2,21.34,1.03,Neno
2020-12-27,25.35,30.49,20.85,1.78,Neno
2020-12-28,25.41,30.61,20.86,3.49,Neno
2020-12-29,23.64,27.19,21.61,8.06,Neno
2020-12-30,24.37,28.2,21.13,1.18,Neno
2020-12-31,24.25,29.13,21.12,3.34,Neno
2021-01-01,24.86,29.51,21.4,12.17,Neno
2021-01-02,23.95,28.53,20.57,6.92,Neno
2021-01-03,22.61,26.71,19.93,9.65,Neno
2021-01-04,22.99,28.02,19.2,12.4,Neno
2021-01-05,23.82,28.41,20.29,7.61,Neno
2021-01-06,25.15,31.32,19.12,1.57,Neno
2021-01-07,25.4,30.6,20.96,2.14,Neno
2021-01-08,24.35,28.48,21.17,3.45,Neno
2021-01-09,24.77,29.86,20.84,5.81,Neno
2021-01-10,24.88,30.09,21.0,32.27,Neno
2021-01-11,23.54,28.04,20.44,4.18,Neno
2021-01-12,22.76,26.3,20.4,5.0,Neno
2021-01-13,22.8,26.51,19.7,54.37,Neno
2021-01-14,23.22,27.41,20.42,8.13,Neno
2021-01-15,23.04,27.23,19.94,15.58,Neno
2021-01-16,24.3,28.8,20.37,1.41,Neno
2021-01-17,24.1,27.7,21.22,30.75,Neno
2021-01-18,23.19,26.16,20.97,4.18,Neno
2021-01-19,23.51,27.54,20.25,3.24,Neno
2021-01-20,23.47,27.29,20.53,3.66,Neno
2021-01-21,23.25,27.18,20.38,2.67,Neno
2021-01-22,22.05,25.73,19.77,12.59,Neno
2021-01-23,23.92,29.23,19.25,15.01,Neno
2021-01-24,23.26,27.78,20.44,3.24,Neno
2021-01-25,22.15,25.52,19.83,0.9,Neno
2021-01-26,22.77,27.91,18.7,3.27,Neno
2021-01-27,23.33,28.29,19.02,3.39,Neno
2021-01-28,23.55,27.52,20.48,8.86,Neno
2021-01-29,23.52,26.49,20.7,9.1,Neno
2021-01-30,22.79,26.74,20.06,8.17,Neno
2021-01-31,23.68,28.48,19.37,4.77,Neno
2021-02-01,23.81,28.64,19.53,1.56,Neno
2021-02-02,23.02,28.36,19.37,1.69,Neno
2021-02-03,23.62,29.3,19.29,0.6,Neno
2021-02-04,23.19,27.28,20.6,22.8,Neno
2021-02-05,23.2,27.26,19.54,14.1,Neno
2021-02-06,23.41,27.74,20.25,1.99,Neno
2021-02-07,23.53,27.73,20.16,2.5,Neno
2021-02-08,23.64,28.0,20.04,3.74,Neno
2021-02-09,23.16,27.44,19.94,3.44,Neno
2021-02-10,23.24,27.08,20.4,10.03,Neno
2021-02-11,23.16,27.11,20.53,9.33,Neno
2021-02-12,23.61,28.22,19.29,5.03,Neno
2021-02-13,23.41,27.81,20.46,3.02,Neno
2021-02-14,23.67,27.59,20.75,5.89,Neno
2021-02-15,23.27,26.88,20.82,9.93,Neno
2021-02-16,24.19,28.86,21.36,1.43,Neno
2021-02-17,23.27,26.58,20.37,18.61,Neno
2021-02-18,23.02,26.33,20.73,5.2,Neno
2021-02-19,24.23,28.48,20.82,2.62,Neno
2021-02-20,23.5,26.7,21.54,11.32,Neno
2021-02-21,23.92,28.8,19.86,33.38,Neno
2021-02-22,22.93,26.49,20.44,6.21,Neno
2021-02-23,22.31,25.93,19.95,3.52,Neno
2021-02-24,22.5,26.52,19.86,4.38,Neno
2021-02-25,22.51,27.43,18.9,6.69,Neno
2021-02-26,23.0,27.82,19.07,11.87,Neno
2021-02-27,21.96,25.31,19.93,13.33,Neno
2021-02-28,21.54,25.21,19.14,53.22,Neno
2021-03-01,20.24,23.64,18.09,27.61,Neno
2021-03-02,20.8,24.83,18.19,4.27,Neno
2021-03-03,21.85,25.85,18.62,3.55,Neno
2021-03-04,22.97,27.44,19.94,4.88,Neno
2021-03-05,22.01,25.62,19.76,5.4,Neno
2021-03-06,21.92,25.7,19.03,3.84,Neno
2021-03-07,21.27,24.63,19.11,3.43,Neno
2021-03-08,21.21,26.27,17.5,4.2,Neno
2021-03-09,21.82,27.01,17.13,10.13,Neno
2021-03-10,22.5,26.38,19.53,6.99,Neno
2021-03-11,22.82,26.12,19.55,2.12,Neno
2021-03-12,22.53,25.73,19.14,1.51,Neno
2021-03-13,21.89,25.39,19.71,10.92,Neno
2021-03-14,21.75,25.76,18.87,1.36,Neno
2021-03-15,21.89,26.1,19.05,4.68,Neno
2021-03-16,21.99,26.85,18.73,0.66,Neno
2021-03-17,21.77,25.98,18.36,1.94,Neno
2021-03-18,22.16,26.77,18.59,6.75,Neno
2021-03-19,22.61,27.44,19.24,10.26,Neno
2021-03-20,21.88,25.41,19.71,43.98,Neno
2021-03-21,22.13,26.15,19.02,2.73,Neno
2021-03-22,21.91,25.57,19.27,2.01,Neno
2021-03-23,21.19,25.76,17.41,1.02,Neno
2021-03-24,21.26,25.76,18.52,9.45,Neno
2021-03-25,20.47,25.21,17.12,2.82,Neno
2021-03-26,21.61,27.51,15.99,0.16,Neno
2021-03-27,23.0,27.63,17.69,0.29,Neno
2021-03-28,19.92,22.47,17.03,12.23,Neno
2021-03-29,20.3,23.9,17.66,3.45,Neno
2021-03-30,19.5,23.6,16.52,1.04,Neno
2021-03-31,18.62,23.24,15.32,0.27,Neno
2021-04-01,18.88,24.53,14.14,0.13,Neno
2021-04-02,18.95,24.44,14.04,0.33,Neno
2021-04-03,20.01,26.86,13.91,0.05,Neno
2021-04-04,19.78,25.16,15.4,1.78,Neno
2021-04-05,20.16,25.72,15.86,0.5,Neno
2021-04-06,20.09,24.9,16.02,0.24,Neno
2021-04-07,18.87,23.8,14.86,0.19,Neno
2021-04-08,19.2,23.78,15.16,0.2,Neno
2021-04-09,18.98,24.32,14.32,0.08,Neno
2021-04-10,19.42,24.07,15.81,0.46,Neno
2021-04-11,20.14,24.21,17.43,2.4,Neno
2021-04-12,20.31,24.92,17.05,0.33,Neno
2021-04-13,20.49,24.33,17.82,2.74,Neno
2021-04-14,19.64,24.59,16.38,0.57,Neno
2021-04-15,18.95,24.52,14.82,0.04,Neno
2021-04-16,18.05,22.97,14.78,0.01,Neno
2021-04-17,18.07,23.03,15.07,5.57,Neno
2021-04-18,16.91,20.9,14.06,0.71,Neno
2021-04-19,17.6,22.55,13.67,0.62,Neno
2021-04-20,18.5,23.29,14.81,0.99,Neno
2021-04-21,19.03,24.06,15.12,1.38,Neno
2021-04-22,19.91,24.77,16.44,4.37,Neno
2021-04-23,18.63,24.34,14.47,0.1,Neno
2021-04-24,18.95,25.82,13.07,0.03,Neno
2021-04-25,19.6,26.28,13.94,0.0,Neno
2021-04-26,20.81,26.58,15.11,0.86,Neno
2021-04-27,21.46,26.69,17.72,0.71,Neno
2021-04-28,21.7,26.76,17.5,4.15,Neno
2021-04-29,21.83,26.76,18.37,3.09,Neno
2021-04-30,21.95,27.32,17.57,7.19,Neno
2021-05-01,22.26,27.25,18.11,0.33,Neno
2021-05-02,19.28,21.95,16.59,1.01,Neno
2021-05-03,18.12,22.35,15.13,0.35,Neno
2021-05-04,16.67,22.2,12.85,0.02,Neno
2021-05-05,17.02,23.63,12.75,0.01,Neno
2021-05-06,16.23,23.2,10.57,0.0,Neno
2021-05-07,15.8,22.15,10.85,0.01,Neno
2021-05-08,16.71,23.01,11.92,0.05,Neno
2021-05-09,18.42,24.74,12.97,0.0,Neno
2021-05-10,18.62,24.26,14.51,0.2,Neno
2021-05-11,17.04,22.13,12.16,0.87,Neno
2021-05-12,17.34,22.74,13.0,0.24,Neno
2021-05-13,17.44,22.74,13.12,0.6,Neno
2021-05-14,18.08,24.75,12.21,0.02,Neno
2021-05-15,19.34,26.08,13.17,0.03,Neno
2021-05-16,20.33,26.66,13.7,0.0,Neno
2021-05-17,20.55,26.67,15.75,0.01,Neno
2021-05-18,18.89,25.48,13.04,0.0,Neno
2021-05-19,17.07,23.31,11.37,0.07,Neno
2021-05-20,17.43,23.62,13.02,0.05,Neno
2021-05-21,17.72,24.95,11.68,0.0,Neno
2021-05-22,18.16,24.86,11.88,0.0,Neno
2021-05-23,17.49,22.64,13.57,1.9,Neno
2021-05-24,16.37,20.79,13.32,1.28,Neno
2021-05-25,15.46,21.4,10.11,0.0,Neno
2021-05-26,15.99,21.93,11.28,0.0,Neno
2021-05-27,15.76,22.69,10.29,0.0,Neno
2021-05-28,15.58,23.28,9.56,0.0,Neno
2021-05-29,16.92,24.79,9.46,0.0,Neno
2021-05-30,17.17,25.57,10.34,0.0,Neno
2021-05-31,17.91,25.29,11.57,0.0,Neno
2021-06-01,18.46,25.18,11.79,0.32,Neno
2021-06-02,20.0,25.82,16.38,6.85,Neno
2021-06-03,20.17,25.62,16.62,2.75,Neno
2021-06-04,16.05,19.12,12.89,0.84,Neno
2021-06-05,14.37,18.56,11.62,1.04,Neno
2021-06-06,14.82,19.39,11.89,1.61,Neno
2021-06-07,15.12,19.82,11.66,2.7,Neno
2021-06-08,15.7,20.74,12.73,0.87,Neno
2021-06-09,15.48,21.0,11.13,0.09,Neno
2021-06-10,15.99,21.53,11.57,0.05,Neno
2021-06-11,15.28,21.93,9.56,0.0,Neno
2021-06-12,15.52,22.38,10.21,0.0,Neno
2021-06-13,15.96,22.66,10.55,0.0,Neno
2021-06-14,15.74,22.13,10.78,0.01,Neno
2021-06-15,15.54,21.41,10.15,0.0,Neno
2021-06-16,16.38,22.95,10.78,0.03,Neno
2021-06-17,17.42,24.45,11.51,0.04,Neno
2021-06-18,18.68,24.46,13.38,0.09,Neno
2021-06-19,17.22,21.61,14.35,0.39,Neno
2021-06-20,16.12,20.97,12.38,0.29,Neno
2021-06-21,16.48,21.35,13.83,0.35,Neno
2021-06-22,16.99,22.41,12.93,0.29,Neno
2021-06-23,17.42,23.41,12.28,0.08,Neno
2021-06-24,17.56,23.88,12.38,0.04,Neno
2021-06-25,17.88,24.38,12.54,0.0,Neno
2021-06-26,18.55,25.96,12.37,0.0,Neno
2021-06-27,18.5,25.73,12.42,0.0,Neno
2021-06-28,17.71,25.08,11.66,0.0,Neno
2021-06-29,18.21,25.61,12.53,0.0,Neno
2021-06-30,17.97,26.02,11.74,0.0,Neno
2021-07-01,18.12,26.47,11.26,0.0,Neno
2021-07-02,17.21,25.19,11.03,0.0,Neno
2021-07-03,16.2,23.78,9.61,0.0,Neno
2021-07-04,16.69,24.93,9.7,0.0,Neno
2021-07-05,17.3,25.11,11.14,0.0,Neno
2021-07-06,15.96,21.42,11.36,0.41,Neno
2021-07-07,15.88,21.45,11.16,0.84,Neno
2021-07-08,15.87,21.03,12.46,0.74,Neno
2021-07-09,16.8,22.8,12.67,0.09,Neno
2021-07-10,16.6,23.38,10.2,0.0,Neno
2021-07-11,16.6,22.53,11.42,0.05,Neno
2021-07-12,17.44,24.19,11.62,0.03,Neno
2021-07-13,18.47,25.31,13.03,0.07,Neno
2021-07-14,19.46,25.32,13.57,0.07,Neno
2021-07-15,17.28,21.7,14.35,1.96,Neno
2021-07-16,16.02,21.07,12.1,6.74,Neno
2021-07-17,14.61,21.0,9.23,0.44,Neno
2021-07-18,15.5,20.84,11.96,2.99,Neno
2021-07-19,15.36,21.2,11.17,0.13,Neno
2021-07-20,16.69,24.21,10.3,0.0,Neno
2021-07-21,18.69,26.5,11.72,0.0,Neno
2021-07-22,20.02,26.69,13.73,0.0,Neno
2021-07-23,17.75,22.51,13.71,1.06,Neno
2021-07-24,14.56,19.2,11.18,0.37,Neno
2021-07-25,13.66,17.81,11.27,1.99,Neno
2021-07-26,14.32,19.21,11.45,1.43,Neno
2021-07-27,14.26,19.77,9.12,0.54,Neno
2021-07-28,15.27,21.18,11.29,0.31,Neno
2021-07-29,15.97,23.12,11.43,0.03,Neno
2021-07-30,15.9,22.15,9.0,0.12,Neno
2021-07-31,17.07,22.66,12.99,1.31,Neno
2021-08-01,16.35,21.72,11.99,0.51,Neno
2021-08-02,16.41,25.02,10.64,0.0,Neno
2021-08-03,15.15,22.71,8.77,0.0,Neno
2021-08-04,15.71,22.98,10.36,0.0,Neno
2021-08-05,17.23,25.0,9.1,0.0,Neno
2021-08-06,18.59,26.38,10.92,0.0,Neno
2021-08-07,19.1,26.69,11.89,0.0,Neno
2021-08-08,17.36,24.94,11.59,0.0,Neno
2021-08-09,17.28,24.96,10.93,0.0,Neno
2021-08-10,17.83,25.69,11.48,0.0,Neno
2021-08-11,15.66,23.32,8.39,0.03,Neno
2021-08-12,17.68,26.16,10.27,0.0,Neno
2021-08-13,19.79,28.01,12.19,0.0,Neno
2021-08-14,18.72,24.33,14.63,0.42,Neno
2021-08-15,17.46,23.02,13.93,0.91,Neno
2021-08-16,17.13,22.9,13.29,0.5,Neno
2021-08-17,17.3,24.13,12.75,0.05,Neno
2021-08-18,19.32,27.66,11.15,0.0,Neno
2021-08-19,21.34,29.66,14.72,0.0,Neno
2021-08-20,21.93,29.25,15.89,0.0,Neno
2021-08-21,22.56,29.37,15.96,0.11,Neno
2021-08-22,22.62,28.99,16.3,0.3,Neno
2021-08-23,22.01,28.83,15.33,0.03,Neno
2021-08-24,21.76,28.91,15.53,0.09,Neno
2021-08-25,21.51,29.32,15.48,0.0,Neno
2021-08-26,21.49,29.67,15.03,0.0,Neno
2021-08-27,21.71,29.97,14.66,0.0,Neno
2021-08-28,23.15,31.37,17.11,0.0,Neno
2021-08-29,22.66,30.65,15.81,0.15,Neno
2021-08-30,19.79,26.26,15.43,0.5,Neno
2021-08-31,20.72,29.29,13.64,0.0,Neno
2021-09-01,22.22,29.21,15.41,0.01,Neno
2021-09-02,21.8,28.08,17.11,0.27,Neno
2021-09-03,22.3,29.38,16.68,0.02,Neno
2021-09-04,22.19,29.14,16.07,0.0,Neno
2021-09-05,21.95,28.86,15.31,0.0,Neno
2021-09-06,22.38,29.39,16.72,0.0,Neno
2021-09-07,22.43,29.56,17.2,0.0,Neno
2021-09-08,21.86,29.71,15.05,0.0,Neno
2021-09-09,21.46,28.84,15.03,0.02,Neno
2021-09-10,19.85,26.2,15.09,0.46,Neno
2021-09-11,19.11,26.09,12.95,0.07,Neno
2021-09-12,19.58,24.49,15.18,0.95,Neno
2021-09-13,22.29,29.62,16.06,0.01,Neno
2021-09-14,23.0,30.71,16.87,0.0,Neno
2021-09-15,23.63,31.84,16.93,0.0,Neno
2021-09-16,24.84,33.23,18.28,0.0,Neno
2021-09-17,25.84,34.04,19.06,0.0,Neno
2021-09-18,21.26,27.73,16.15,4.05,Neno
2021-09-19,18.27,24.68,14.03,1.17,Neno
2021-09-20,19.37,28.83,10.79,0.0,Neno
2021-09-21,22.12,32.32,13.08,0.0,Neno
2021-09-22,20.51,28.26,13.7,0.18,Neno
2021-09-23,21.05,28.29,15.32,0.13,Neno
2021-09-24,22.01,29.19,15.73,0.04,Neno
2021-09-25,22.95,30.86,14.86,0.0,Neno
2021-09-26,23.47,29.62,16.68,0.02,Neno
2021-09-27,24.35,30.62,19.63,0.02,Neno
2021-09-28,25.19,32.59,19.0,0.0,Neno
2021-09-29,26.82,34.42,19.98,0.0,Neno
2021-09-30,25.66,32.35,19.45,0.01,Neno
2021-10-01,24.1,30.71,18.17,0.01,Neno
2021-10-02,26.24,33.58,19.56,0.0,Neno
2021-10-03,27.74,35.85,20.8,0.0,Neno
2021-10-04,26.51,33.12,21.18,0.04,Neno
2021-10-05,24.92,31.92,19.22,0.03,Neno
2021-10-06,24.8,32.45,17.62,0.0,Neno
2021-10-07,23.83,32.02,16.15,0.0,Neno
2021-10-08,22.46,30.54,15.79,0.0,Neno
2021-10-09,24.79,34.34,16.28,0.0,Neno
2021-10-10,26.95,35.94,19.69,0.03,Neno
2021-10-11,21.83,28.9,17.26,1.35,Neno
2021-10-12,20.51,28.1,14.83,0.15,Neno
2021-10-13,22.12,30.35,13.72,0.01,Neno
2021-10-14,25.39,31.79,18.01,2.58,Neno
2021-10-15,26.47,33.7,20.19,0.6,Neno
2021-10-16,27.84,35.26,21.36,0.04,Neno
2021-10-17,28.65,36.71,21.94,0.0,Neno
2021-10-18,27.67,34.59,21.59,0.91,Neno
2021-10-19,23.9,28.74,19.58,1.06,Neno
2021-10-20,22.43,29.28,17.76,1.31,Neno
2021-10-21,22.13,28.35,16.19,0.06,Neno
2021-10-22,24.91,33.79,16.97,0.0,Neno
2021-10-23,28.05,36.98,19.35,0.0,Neno
2021-10-24,29.74,37.96,22.68,0.0,Neno
2021-10-25,28.17,34.85,20.48,0.07,Neno
2021-10-26,28.0,35.18,21.36,0.3,Neno
2021-10-27,25.52,31.57,20.64,2.0,Neno
2021-10-28,23.28,30.35,17.03,1.43,Neno
2021-10-29,21.58,29.49,15.26,0.11,Neno
2021-10-30,25.16,35.26,14.95,0.0,Neno
2021-10-31,28.23,37.77,18.76,0.0,Neno
2021-11-01,28.35,36.41,19.94,0.28,Neno
2021-11-02,30.4,38.36,22.42,0.0,Neno
2021-11-03,31.42,39.51,23.81,0.0,Neno
2021-11-04,29.52,35.99,22.32,0.03,Neno
2021-11-05,28.36,37.25,20.5,0.0,Neno
2021-11-06,29.07,37.47,21.35,0.0,Neno
2021-11-07,29.35,38.27,21.78,0.0,Neno
2021-11-08,29.16,37.87,21.17,0.0,Neno
2021-11-09,30.4,39.0,23.17,0.0,Neno
2021-11-10,30.58,38.38,23.64,0.3,Neno
2021-11-11,26.56,32.5,21.8,8.84,Neno
2021-11-12,25.32,31.15,21.32,5.86,Neno
2021-11-13,25.84,32.52,21.0,14.38,Neno
2021-11-14,24.19,28.73,20.66,25.4,Neno
2021-11-15,23.33,28.87,19.75,2.51,Neno
2021-11-16,24.33,30.42,18.7,0.43,Neno
2021-11-17,25.62,32.96,19.27,0.0,Neno
2021-11-18,26.79,34.43,20.78,0.0,Neno
2021-11-19,27.87,35.6,21.31,0.0,Neno
2021-11-20,25.88,32.47,19.95,0.96,Neno
2021-11-21,26.43,33.3,20.3,0.78,Neno
2021-11-22,27.11,34.59,20.15,0.36,Neno
2021-11-23,29.08,36.63,21.33,0.02,Neno
2021-11-24,25.72,31.86,21.28,8.94,Neno
2021-11-25,22.52,26.58,19.82,36.63,Neno
2021-11-26,21.76,26.11,18.04,11.99,Neno
2021-11-27,21.27,27.29,16.73,0.23,Neno
2021-11-28,21.46,28.54,15.24,0.0,Neno
2021-11-29,23.72,31.29,16.43,0.0,Neno
2021-11-30,25.01,32.45,17.76,0.0,Neno
2021-12-01,26.15,33.07,18.87,0.0,Neno
2021-12-02,25.92,31.49,20.85,0.0,Neno
2021-12-03,26.86,34.13,20.83,0.0,Neno
2021-12-04,27.05,34.14,21.3,0.0,Neno
2021-12-05,27.58,35.14,21.14,0.0,Neno
2021-12-06,28.22,35.01,22.08,0.0,Neno
2021-12-07,28.56,35.47,22.51,0.0,Neno
2021-12-08,28.61,35.22,21.97,0.0,Neno
2021-12-09,28.78,35.49,21.71,0.0,Neno
2021-12-10,29.01,35.91,22.21,0.0,Neno
2021-12-11,28.97,35.74,22.24,0.0,Neno
2021-12-12,29.17,36.73,21.76,0.0,Neno
2021-12-13,29.52,36.98,22.37,0.0,Neno
2021-12-14,30.14,36.7,24.19,0.05,Neno
2021-12-15,28.93,36.04,23.38,1.81,Neno
2021-12-16,27.72,34.07,21.82,0.35,Neno
2021-12-17,27.01,33.05,22.16,17.61,Neno
2021-12-18,23.64,28.45,20.33,8.74,Neno
2021-12-19,22.7,28.44,18.65,4.28,Neno
2021-12-20,22.71,27.78,19.47,8.13,Neno
2021-12-21,23.08,27.89,19.37,12.5,Neno
2021-12-22,23.89,28.56,19.87,0.86,Neno
2021-12-23,26.63,32.22,20.22,0.32,Neno
2021-12-24,27.07,33.53,22.2,0.73,Neno
2021-12-25,24.83,28.92,22.33,16.84,Neno
2021-12-26,25.02,30.17,21.66,1.3,Neno
2021-12-27,25.2,29.84,21.07,0.42,Neno
2021-12-28,25.43,30.17,21.55,0.23,Neno
2021-12-29,27.16,34.56,20.78,0.14,Neno
2021-12-30,27.63,34.9,20.63,1.84,Neno
2021-12-31,25.42,31.12,21.06,6.91,Neno
2022-01-01,24.08,30.08,20.32,36.78,Neno
2022-01-02,23.2,27.25,20.07,28.27,Neno
2022-01-03,22.88,26.52,20.41,73.02,Neno
2022-01-04,22.78,26.74,20.18,10.92,Neno
2022-01-05,23.52,27.99,20.07,15.56,Neno
2022-01-06,22.74,25.4,20.65,39.06,Neno
2022-01-07,22.18,24.69,20.37,9.56,Neno
2022-01-08,22.33,26.93,19.48,48.42,Neno
2022-01-09,21.31,25.43,18.94,26.66,Neno
2022-01-10,22.29,26.76,18.93,5.15,Neno
2022-01-11,23.39,28.4,19.29,21.87,Neno
2022-01-12,23.2,27.45,19.88,70.82,Neno
2022-01-13,23.15,26.59,21.09,15.07,Neno
2022-01-14,22.55,26.19,19.77,4.81,Neno
2022-01-15,22.35,26.69,19.16,10.69,Neno
2022-01-16,22.26,26.91,19.03,3.26,Neno
2022-01-17,22.06,26.48,18.88,12.42,Neno
2022-01-18,22.23,26.83,19.14,3.87,Neno
2022-01-19,21.64,24.65,18.86,10.73,Neno
2022-01-20,20.74,25.44,17.07,0.7,Neno
2022-01-21,20.23,24.47,17.03,4.2,Neno
2022-01-22,20.4,25.38,15.66,6.8,Neno
2022-01-23,21.63,26.04,18.08,18.61,Neno
2022-01-24,21.44,22.84,20.14,39.83,Neno
2022-01-25,20.9,22.64,20.03,50.03,Neno
2022-01-26,23.15,27.08,19.73,2.44,Neno
2022-01-27,22.05,25.03,19.88,9.79,Neno
2022-01-28,23.82,29.53,19.44,23.19,Neno
2022-01-29,23.56,28.44,20.38,4.37,Neno
2022-01-30,23.09,27.22,19.94,1.16,Neno
2022-01-31,22.74,27.11,19.32,27.32,Neno
2022-02-01,22.89,27.31,19.53,8.78,Neno
2022-02-02,23.32,28.22,19.3,0.66,Neno
2022-02-03,23.71,29.17,19.19,2.55,Neno
2022-02-04,23.71,28.01,20.18,6.21,Neno
2022-02-05,22.25,25.78,19.38,18.02,Neno
2022-02-06,21.48,25.7,18.71,11.23,Neno
2022-02-07,22.21,26.9,18.65,6.66,Neno
2022-02-08,22.45,27.65,18.36,0.65,Neno
2022-02-09,22.72,27.38,18.39,0.49,Neno
2022-02-10,22.69,27.95,18.3,0.9,Neno
2022-02-11,20.85,24.96,16.97,4.7,Neno
2022-02-12,21.29,25.79,17.12,7.41,Neno
2022-02-13,21.87,26.34,18.37,29.45,Neno
2022-02-14,21.35,23.99,19.09,22.36,Neno
2022-02-15,21.86,25.15,19.81,39.97,Neno
2022-02-16,22.06,24.62,20.13,38.06,Neno
2022-02-17,22.07,24.83,20.27,29.48,Neno
2022-02-18,22.27,25.65,19.84,16.91,Neno
2022-02-19,21.44,24.5,19.28,7.93,Neno
2022-02-20,21.31,23.66,19.82,21.45,Neno
2022-02-21,21.95,24.42,19.96,35.81,Neno
2022-02-22,22.53,26.01,20.27,6.14,Neno
2022-02-23,21.83,25.09,19.15,4.34,Neno
2022-02-24,22.21,27.07,18.46,2.56,Neno
2022-02-25,22.56,27.45,18.75,2.09,Neno
2022-02-26,22.12,25.94,19.59,4.24,Neno
2022-02-27,21.4,25.08,18.91,2.02,Neno
2022-02-28,21.74,26.01,18.97,4.75,Neno
2022-03-01,21.27,25.87,16.85,0.22,Neno
2022-03-02,20.7,26.38,14.92,0.15,Neno
2022-03-03,21.9,26.84,17.9,0.66,Neno
2022-03-04,21.98,27.68,17.57,0.1,Neno
2022-03-05,21.45,26.62,17.18,0.05,Neno
2022-03-06,21.09,26.65,15.71,0.12,Neno
2022-03-07,22.51,27.3,18.16,0.82,Neno
2022-03-08,22.97,27.04,20.3,1.88,Neno
2022-03-09,21.92,26.45,17.62,0.13,Neno
2022-03-10,20.25,25.45,16.89,1.22,Neno
2022-03-11,20.58,25.44,17.09,8.17,Neno
2022-03-12,21.09,24.01,18.63,15.72,Neno
2022-03-13,20.01,22.36,18.57,6.09,Neno
2022-03-14,21.87,26.36,18.09,2.49,Neno
2022-03-15,23.04,27.12,19.64,3.0,Neno
2022-03-16,22.48,26.71,19.44,5.87,Neno
2022-03-17,22.71,26.1,19.8,6.45,Neno
2022-03-18,22.42,23.81,21.13,10.45,Neno
2022-03-19,21.33,23.21,18.71,2.15,Neno
2022-03-20,19.99,24.13,17.42,0.17,Neno
2022-03-21,19.05,23.36,16.3,0.03,Neno
2022-03-22,19.23,23.83,15.41,0.28,Neno
2022-03-23,20.49,25.47,16.91,0.34,Neno
2022-03-24,22.45,28.05,17.26,0.49,Neno
2022-03-25,24.07,28.8,19.03,0.28,Neno
2022-03-26,24.15,29.22,19.62,0.31,Neno
2022-03-27,22.77,27.26,19.48,3.56,Neno
2022-03-28,21.25,24.81,18.44,5.03,Neno
2022-03-29,20.98,25.02,18.57,5.83,Neno
2022-03-30,21.03,25.52,17.8,1.19,Neno
2022-03-31,21.77,26.56,17.98,4.13,Neno
2022-04-01,22.36,26.36,19.79,1.55,Neno
2022-04-02,22.3,26.79,19.7,1.97,Neno
2022-04-03,22.59,27.12,19.87,1.42,Neno
2022-04-04,23.44,28.54,18.51,15.04,Neno
2022-04-05,23.87,28.94,19.8,1.85,Neno
2022-04-06,23.5,27.87,20.11,10.16,Neno
2022-04-07,22.32,24.38,21.07,25.84,Neno
2022-04-08,21.54,24.13,19.48,21.1,Neno
2022-04-09,20.51,24.72,17.75,0.53,Neno
2022-04-10,20.31,25.28,16.85,0.57,Neno
2022-04-11,20.61,25.99,15.21,0.01,Neno
2022-04-12,21.35,26.72,15.98,0.15,Neno
2022-04-13,21.95,27.26,17.79,0.26,Neno
2022-04-14,22.8,28.09,18.74,0.18,Neno
2022-04-15,22.73,27.95,18.48,0.05,Neno
2022-04-16,22.4,26.99,19.07,0.07,Neno
2022-04-17,22.07,26.32,19.13,0.96,Neno
2022-04-18,21.76,26.1,18.33,0.25,Neno
2022-04-19,21.25,25.62,17.97,0.94,Neno
2022-04-20,19.74,24.25,17.14,0.88,Neno
2022-04-21,20.48,24.76,17.5,0.99,Neno
2022-04-22,20.96,25.3,17.58,0.85,Neno
2022-04-23,22.1,26.54,18.75,2.16,Neno
2022-04-24,21.83,26.17,18.87,2.99,Neno
2022-04-25,21.72,26.8,18.28,0.59,Neno
2022-04-26,21.55,26.02,18.09,0.41,Neno
2022-04-27,20.33,24.78,16.39,3.4,Neno
2022-04-28,18.2,22.49,15.79,1.25,Neno
2022-04-29,18.06,22.91,14.51,0.26,Neno
2022-04-30,18.55,24.18,12.77,0.0,Neno
2022-05-01,18.31,23.79,13.68,0.01,Neno
2022-05-02,17.97,22.59,14.84,0.63,Neno
2022-05-03,18.02,22.65,15.15,0.26,Neno
2022-05-04,18.05,22.82,14.96,0.1,Neno
2022-05-05,18.6,23.5,15.11,0.07,Neno
2022-05-06,18.32,24.36,13.37,0.0,Neno
2022-05-07,19.0,25.45,13.14,0.0,Neno
2022-05-08,19.45,25.85,13.82,0.0,Neno
2022-05-09,19.37,25.84,14.04,0.0,Neno
2022-05-10,19.36,25.5,13.85,0.0,Neno
2022-05-11,18.91,24.71,13.48,0.0,Neno
2022-05-12,18.65,24.58,13.36,0.0,Neno
2022-05-13,17.74,23.72,12.37,0.0,Neno
2022-05-14,17.95,23.85,13.06,0.0,Neno
2022-05-15,17.6,23.09,13.33,0.01,Neno
2022-05-16,17.34,21.94,13.57,0.71,Neno
2022-05-17,17.72,22.36,15.07,1.3,Neno
2022-05-18,17.99,23.32,14.03,0.44,Neno
2022-05-19,18.14,24.28,12.08,0.01,Neno
